variable,coefficient,file,species,model
rugosity,0.0022166957653914883,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.07598217527632556,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,0.056412688085232185,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC1,-5.448953834280536,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.9814603522208749,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.9842708956321156,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC1,15.165992986206287,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC2,-1.1461454267622948,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC2,-5.181068182308558,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.1626545436803139,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC3,-3.263270021624684,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC3,1.9054490266588777,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC3,-4.266689122347215,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,0.6213167179977959,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,1.0938510668087649,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,0.08039396034621077,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,0.14158293596416047,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,1.4381708535940438,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
PC4,-0.58962579638206,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.9348599999754096,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
rugosity,-0.12170011045100136,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
rugosity,-2.4256773317760287,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
rugosity,2.2540457618286203,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.034413343183671,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-3.1764996839105755,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.0027951129437875396,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.3700031758827767,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.7486449123389637,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,3.252660541287672,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.592667412501006,Amphiprion_ocellaris_Combined_iter004_model.rds,Amphiprion_ocellaris,Combined
rugosity,2.103331114444761e-7,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-1.3600623672189924,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.5827618764538913,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC1,-2.00602691058531,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC1,-2.527503436683851,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.9162113416957638,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC1,3.8375857403477136,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC2,0.34206118915093325,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC2,-0.661834964981691,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC2,-2.2813166592438168,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC3,-3.292499193572275,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC3,0.06903007335220072,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC3,0.08395989489367901,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC3,4.96107517407967,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC4,3.0840301127551495,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC4,12.43689992970953,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.415720177903591,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.047152068815307466,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.2662666618845861,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.02063151292726387,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.7429492656819259,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.47994024759186005,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.35648666047430116,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.4822806572882909,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.6884517131526247,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.199584329744088,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.6413607222244329,Amphiprion_ocellaris_Combined_iter005_model.rds,Amphiprion_ocellaris,Combined
PC4,0.013652005891309035,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-2.8613487918733096,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC1,-6.464960522190965,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.11665693826319783,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.0676793154410955,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC1,19.355529903401592,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC2,-3.1145006778875786,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC2,-7.959880834169762,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC2,-1.3955281515578013,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.7521496155696386,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.4412953339779624,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC3,0.58744923924554,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.07265306204702413,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.41725637979705565,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,1.2378379275149587,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,3.353318643651491,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,-1.5562414644105034,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,4.095769032493658,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,1.8941564583512795,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,-0.07314562597364382,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC4,-1.9250701460296467,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.2071269691533864,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.528578501406332,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.1035528052814698,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.5373710667007433,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,5.294535474672757,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.08696152488082735,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.7646375357072386,Amphiprion_ocellaris_Combined_iter006_model.rds,Amphiprion_ocellaris,Combined
PC2,0.03326786251783469,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
rugosity,9.23180163690125e-7,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-1.3335929821042192,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.7828497412238713,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.4819367699246018,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.4405662732482658,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.15819183322103644,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC1,-2.519885620881094,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC1,8.516262516376036,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC2,-0.8736145695804239,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC2,0.9863431953130416,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC2,-5.776268649684655,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC2,0.12145015342996958,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC2,0.5659092053455483,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.6792238726306018,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.2219401799342,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.0803128427173714,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.0011725607277987453,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,1.0462077776935816,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.02763112086406527,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.714930377472822e-4,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.6717459810259792,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC4,0.0946549447024655,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC4,1.5636974428586585,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC4,1.0942992489662158,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC4,0.5075365855777927,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC4,-0.7224864581818297,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.8610822604102115,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.40053103005174967,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.5770018750848279,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
rugosity,-0.1363103233527244,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.09223402901490292,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.3928525630652481,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,2.7171383836096474,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.3953743360905386,Amphiprion_ocellaris_Combined_iter007_model.rds,Amphiprion_ocellaris,Combined
PC2,-0.08995842202029462,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,-0.14039242284186024,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.0015109755674318662,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.38596836038630106,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,0.02382674669132364,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,7.649744287083721e-7,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.598515953394827,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC1,-5.1033691544096165,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.8733085775770831,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC1,1.669292781290114,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC1,16.684626630116014,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC2,-1.835206623108114,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC2,-10.431830137767813,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.362314635990939,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.5238180131532031,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.402006299577604,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC3,1.801923036712956,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC3,-3.2864959485046414,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC3,0.8311173103675719,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,4.340741799361723,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,-1.6989754488177422,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,0.3863939716062527,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,0.03458482935840912,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,1.2032493023154771e-14,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
PC4,1.2499811791222308,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,-1.3761912102169107,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.4882998327767961,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.9831254914232441,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.059327090602505884,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.0487922777354044,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,4.582587800898003,Amphiprion_ocellaris_Combined_iter008_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.2015427405392227e-6,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.5187019851381135,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC1,-4.825611246360189,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.16100207210551024,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.4182451583979838,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC1,7.415284343926553,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC2,0.4797786720047754,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC2,0.2323760786762392,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC2,-1.4500898332056202,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC2,-0.8951786664430347,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.052275190861656,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.7701356534435992,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC3,0.6011717872751926,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC3,1.0319876115585551,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC3,-1.4023087955374023,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC4,3.173522739712677,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC4,1.8099659334896898,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC4,0.3737185426264242,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC4,0.212307183800711,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
PC4,-1.1599282374614102,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.3586471524497754,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.4819462056972821,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.2214932702096247,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.31884126631372756,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.13281762897290175,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-3.0625335198783827,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.7764401232451803,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.4720459188310318,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.8055559435003339,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.1355171949214038,Amphiprion_ocellaris_Combined_iter009_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.4267483810227252,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.32967821931321095,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC1,-4.968240774792301,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC1,-1.3364284531568342,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC1,0.6771534379232063,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC1,17.967320167527532,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC2,-0.5561653190736032,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC2,-2.1939616930865213,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC2,-10.77858958399264,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.36581043821627435,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC3,-4.367946289472521,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC3,0.08818628136109773,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC3,1.5117123257654894,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC3,1.0282547732283496,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.631619993714187,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC4,3.709554063616457,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC4,-1.8719931620653467,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC4,1.9202625363039267,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
PC4,-1.1880063547944462,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.09806969894521267,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.4112157908521404,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
rugosity,-0.15776057562954757,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.4731539238168916,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.952496543272582,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.1527132595567057,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.8657877063053252,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.28462797731977135,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,2.795075503873195,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.0020374720899268297,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.5037869224923998,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.3930273750552382,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,2.5119148627128096,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.6735652440679155,Amphiprion_ocellaris_Combined_iter010_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.35093660353347156,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.275397628774085e-6,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-1.041583163286484,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,-4.424511326086594,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,-0.6578677584006907,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,-3.602874337871827,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,0.8121598319239494,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,5.435096084874215,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,0.2636127143026053,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,1.3671100877407214,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC1,2.689996546129378,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC2,-0.6329803842806756,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC2,-5.974909567892707,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC2,0.02057386750644031,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.653630267234769,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC3,-2.4898565160025576,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC3,-0.5694132034789156,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC3,0.8721525827740051,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC4,1.4205257842279095,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC4,0.04661709494840875,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC4,1.1857982647718888,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC4,1.5403605565696608,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
PC4,-0.49495837393330067,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
rugosity,-0.48952971971417886,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
rugosity,1.801872157971052,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.36683690920863515,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
rugosity,0.4942934944291314,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,1.1683314023842342,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,-0.8166559361946593,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
biotic_suitability,0.08606451538337234,Amphiprion_ocellaris_Combined_iter011_model.rds,Amphiprion_ocellaris,Combined
